TeacherID,ExperienceYears,EducationLevel,PayScheme,BaseSalary,BonusReceived,JobSatisfactionScore,StressLevelScore,RetentionStatus,SchoolID,Region,SchoolType,StudentSES,AvgStudentPerformance,BudgetPerStudent
3539,29,Bachelors,Traditional,69000,0.0,7.196724863170138,5.813366018730054,Stayed,221,Urban,Charter,High,93.14658566673509,6661.189437757257
3540,9,Bachelors,Traditional,49000,0.0,6.389893843260395,3.3480102901105564,Left,44,Urban,Charter,High,66.98896304410711,8986.11364925774
3540,29,Bachelors,Traditional,69000,0.0,7.646029379083409,6.901502650570018,Stayed,90,Rural,Charter,High,75.13267433113356,8846.192688675193
3540,29,Bachelors,Performance-Based,69000,7086.992459947948,7.77966111277935,5.763297231424211,Stayed,229,Urban,Private,High,62.84696290740032,10519.445003442965
3540,12,Bachelors,Traditional,52000,0.0,5.261425336597602,3.866671254856724,Stayed,31,Urban,Charter,Low,63.98293387770603,9975.50645430617
3540,13,Bachelors,Traditional,53000,0.0,4.973112336724899,6.013362643222081,Stayed,10,Rural,Private,High,75.42560043585965,9595.614695132212
3541,20,Masters,Traditional,65000,0.0,5.816458686441809,4.037627191901116,Stayed,35,Rural,Private,Low,78.22544912103189,11950.239466835503
3541,21,Masters,Performance-Based,66000,1721.3471618871122,9.045531373602193,5.974852303870577,Stayed,113,Urban,Charter,Medium,70.60230209941027,6931.771658528755
3541,26,Masters,Traditional,71000,0.0,9.682356288785313,5.695358582371915,Stayed,151,Suburban,Charter,High,72.50492850345877,9874.641805453657
3541,24,Doctorate,Traditional,74000,0.0,8.999207607772426,5.30133140553915,Stayed,151,Suburban,Charter,High,72.50492850345877,9874.641805453657
3541,24,Bachelors,Traditional,64000,0.0,6.1234329060788415,6.664162782523741,Stayed,191,Urban,Public,Medium,65.53485047932979,9984.054717366766
3542,14,Bachelors,Traditional,54000,0.0,8.155679483251607,4.32135252302966,Stayed,204,Urban,Private,Low,80.53802052034902,11125.938473381142
3542,29,Bachelors,Traditional,69000,0.0,7.814836240035237,4.733729789955041,Stayed,149,Urban,Private,Low,75.21941565616898,8972.266165326613
3542,22,Doctorate,Traditional,72000,0.0,10.0,5.020229165791908,Left,31,Urban,Charter,Low,63.98293387770603,9975.50645430617
3542,20,Masters,Performance-Based,65000,6502.9990376392625,5.903561522394963,8.743569376555538,Left,138,Suburban,Public,High,66.77938483794324,7239.797083570217
3542,6,Bachelors,Traditional,46000,0.0,8.829584799761182,6.467594446818764,Stayed,176,Rural,Private,Medium,78.27183249036024,9501.927920887243
3543,13,Masters,Traditional,58000,0.0,6.18179913522875,5.716196532921048,Stayed,9,Suburban,Charter,High,65.30525614065049,11094.194762340076
3543,25,Masters,Traditional,70000,0.0,5.321591315510199,6.3277298676808345,Stayed,24,Suburban,Charter,High,55.75251813786544,14184.77455137092
3543,9,Bachelors,Performance-Based,49000,6924.782293284706,5.404030239244492,7.289967725109528,Stayed,177,Rural,Charter,Medium,70.13001891877907,11153.113926111533
3543,13,Doctorate,Traditional,63000,0.0,6.364905517815996,2.882918618684714,Stayed,181,Rural,Charter,Low,76.25667347765007,9744.164817038467
3543,3,Masters,Performance-Based,48000,6019.197716632263,10.0,6.388296023008959,Stayed,132,Suburban,Private,Medium,70.68562974806028,5921.535644479799
3544,14,Masters,Performance-Based,59000,6678.978629604485,4.069497486524086,7.340880462653456,Stayed,175,Suburban,Charter,High,72.7669079933002,13289.935427002567
3544,28,Bachelors,Traditional,68000,0.0,6.818380093515942,6.134323780977669,Left,262,Urban,Charter,High,69.404746439382,14150.801597290878
3544,23,Bachelors,Traditional,63000,0.0,5.932270261453087,2.1070339746109337,Stayed,210,Rural,Charter,High,100.0,8338.099767177924
3544,28,Bachelors,Performance-Based,68000,7161.816798295862,4.6763853054846685,7.745935884741806,Left,33,Rural,Private,Low,69.86502775262066,10151.609116387453
3544,8,Masters,Traditional,53000,0.0,8.601552960553832,2.3583883861667942,Stayed,190,Rural,Public,Medium,54.851527753141355,11763.2795138989
3545,27,Masters,Performance-Based,72000,6780.331894444595,6.967806422933184,6.6500931000366785,Stayed,38,Urban,Public,High,50.403298761202244,9357.228316694012
3545,6,Masters,Traditional,51000,0.0,7.855882926267434,4.820008805868095,Stayed,184,Urban,Charter,Low,74.82472415243186,10406.927271734447
3545,8,Doctorate,Traditional,58000,0.0,6.750301382135379,3.631431011989032,Stayed,52,Rural,Charter,Low,66.14917719583684,12950.712433899103
3545,19,Masters,Performance-Based,64000,3833.301292991753,8.355431027024425,4.276226281635351,Stayed,269,Suburban,Public,Medium,65.59955513303017,6258.416157948289
3545,13,Bachelors,Traditional,53000,0.0,3.981796803617225,4.100455281527144,Stayed,15,Urban,Private,Medium,52.75082167486967,12610.957614308658
3546,28,Bachelors,Performance-Based,68000,6813.113656173701,7.764000866612614,6.878793503995656,Stayed,213,Urban,Private,Medium,79.54001763493203,9522.10390626718
3546,3,Bachelors,Traditional,43000,0.0,8.405636242160996,1.9380968091013608,Stayed,46,Urban,Public,Low,62.801557916052914,10464.099874715273
3546,20,Masters,Performance-Based,65000,4956.70723044433,6.608952764846043,4.927359770815853,Stayed,165,Rural,Charter,High,79.63376129244321,9775.34390061834
3546,22,Bachelors,Traditional,62000,0.0,7.363733922655377,3.9832366102064856,Stayed,47,Rural,Charter,Medium,65.39361229040213,7103.831317005352
3546,22,Doctorate,Traditional,72000,0.0,5.344794808467259,4.646029151871369,Stayed,240,Urban,Private,High,78.52433334796224,8846.216260953703
3547,2,Bachelors,Traditional,42000,0.0,6.465468881177276,5.573537807410923,Stayed,31,Urban,Charter,Low,63.98293387770603,9975.50645430617
3547,29,Masters,Traditional,74000,0.0,7.6817655156413185,7.750763799316714,Stayed,78,Suburban,Charter,Medium,67.00992649534132,10366.684011476704
3547,11,Masters,Performance-Based,56000,6090.464173778961,7.811506048834791,7.5127283963341425,Stayed,158,Suburban,Charter,High,74.73832920911788,7929.515355161252
3547,3,Doctorate,Traditional,53000,0.0,8.366250943982314,6.5576474366406,Stayed,111,Suburban,Private,Medium,50.812287847009586,11423.22975617778
3547,17,Masters,Traditional,62000,0.0,5.719105911935568,6.299853437373765,Stayed,276,Rural,Private,High,74.6210347426327,5577.72938198423
3548,11,Bachelors,Traditional,51000,0.0,8.573335501015785,6.541789022405722,Stayed,97,Rural,Charter,High,72.96120277064576,6573.730941818245
3548,2,Bachelors,Traditional,42000,0.0,6.270494198531067,5.421320894946365,Stayed,72,Urban,Charter,Low,85.38036566465969,10995.9965824909
3548,22,Bachelors,Traditional,62000,0.0,6.1969095952804025,4.960893845633617,Stayed,64,Urban,Private,High,58.037933759193294,10803.423444197882
3548,29,Masters,Performance-Based,74000,3580.4624960695805,4.892482683300271,5.991259056009411,Stayed,60,Urban,Public,Low,79.75545127122359,8345.538112895354
3548,27,Masters,Performance-Based,72000,5815.854533263915,6.6468904518729035,4.837048244224881,Stayed,169,Suburban,Charter,High,67.5461188399713,8938.997704778945
3549,28,Bachelors,Traditional,68000,0.0,6.006117040536366,2.8050953118517707,Stayed,175,Suburban,Charter,High,72.7669079933002,13289.935427002567
3549,21,Masters,Traditional,66000,0.0,6.736232723778366,6.218050592262464,Stayed,246,Suburban,Public,Medium,66.65498764159051,8406.209489059047
3549,2,Bachelors,Traditional,42000,0.0,6.822186866050686,2.4911634465301224,Stayed,195,Urban,Private,Low,71.73180925851182,13046.248154539315
3549,14,Bachelors,Performance-Based,54000,8118.61785999595,6.248252356696862,4.444462942845192,Stayed,88,Suburban,Public,Medium,73.28751109659684,13752.341678431772
3549,12,Doctorate,Performance-Based,62000,8307.419376412192,6.716444117645458,3.4522626701381576,Stayed,156,Urban,Charter,Low,62.85648581973632,8414.25433547531
3550,16,Masters,Traditional,61000,0.0,6.409444541227437,3.90363477939679,Stayed,46,Urban,Public,Low,62.801557916052914,10464.099874715273
3550,5,Bachelors,Traditional,45000,0.0,8.082026939478492,5.911126750188964,Stayed,282,Suburban,Public,Medium,76.62130674521046,9169.424172198398
3550,26,Masters,Traditional,71000,0.0,4.712506162533237,6.4864353433283455,Left,2,Suburban,Charter,Low,68.61735698828815,8879.63791960606
3550,3,Masters,Traditional,48000,0.0,5.982604116173893,5.056014760553013,Stayed,282,Suburban,Public,Medium,76.62130674521046,9169.424172198398
3550,20,Masters,Performance-Based,65000,8664.230186240613,10.0,6.749088675550874,Stayed,153,Suburban,Private,High,63.19975278421509,8028.5479073289125
3551,24,Bachelors,Traditional,64000,0.0,9.146447883514568,2.2396819353965682,Stayed,234,Suburban,Public,High,63.483996523941826,7577.967600475087
3551,26,Bachelors,Traditional,66000,0.0,6.037420758318395,5.862641335508642,Stayed,175,Suburban,Charter,High,72.7669079933002,13289.935427002567
3551,30,Bachelors,Performance-Based,70000,4327.183559808846,8.390601645341714,6.399997267011127,Stayed,127,Rural,Private,High,60.09463674869312,8070.153078839791
3551,8,Bachelors,Traditional,48000,0.0,6.405943172585062,4.265781609894732,Stayed,247,Suburban,Charter,Low,65.25054688839043,11154.14425436108
3551,22,Bachelors,Performance-Based,62000,6714.5599288123885,7.744296600557723,5.408807843729157,Stayed,100,Rural,Charter,Medium,67.65412866624852,12475.632623946924
3552,30,Bachelors,Performance-Based,70000,4389.976740829026,8.476942836678775,7.099647335776395,Stayed,230,Urban,Private,Medium,76.79597748934675,8191.366749791183
3552,25,Masters,Performance-Based,70000,5897.181581416926,7.653272380879008,3.730823209370482,Stayed,28,Urban,Charter,High,73.75698018345672,11583.325387925872
3552,23,Bachelors,Traditional,63000,0.0,7.627386945626811,5.026462523770478,Stayed,255,Suburban,Charter,Medium,54.80630034045987,10675.205324150404
3552,10,Bachelors,Traditional,50000,0.0,7.2406852065458684,4.634247734878965,Stayed,85,Rural,Charter,Low,61.91506397106812,8481.734676892604
3552,30,Doctorate,Traditional,80000,0.0,7.294893372306543,7.730572134371576,Stayed,8,Suburban,Public,High,77.67434729152909,8816.85722232834
3553,17,Bachelors,Performance-Based,57000,4714.800656908081,9.150022187812407,7.757656696025348,Stayed,160,Urban,Charter,Low,76.5655360863383,7604.244214822304
3553,23,Bachelors,Traditional,63000,0.0,8.25974393092051,4.822499852269807,Stayed,155,Rural,Public,Low,72.93072473298682,8939.48476325512
3553,18,Doctorate,Traditional,68000,0.0,8.486991038292162,2.8498805823864477,Stayed,140,Rural,Charter,Medium,57.69135683566045,9888.904602206763
3553,26,Bachelors,Traditional,66000,0.0,7.682751683394412,4.490525604474717,Stayed,173,Urban,Private,Medium,69.22898290585896,6969.617875602895
3553,30,Bachelors,Traditional,70000,0.0,8.21403977652114,7.364490543666076,Stayed,36,Suburban,Private,Medium,57.791563500289776,9705.885236995722
3554,26,Bachelors,Performance-Based,66000,9668.88599061512,6.915363720591598,5.881155335395908,Stayed,105,Rural,Private,High,68.3871428833399,9099.869057041513
3554,22,Masters,Performance-Based,67000,3692.242285215293,4.059674308490079,6.460530291238458,Stayed,9,Suburban,Charter,High,65.30525614065049,11094.194762340076
3554,30,Masters,Performance-Based,75000,4447.008244446667,7.16267079141957,3.3412884878158615,Left,236,Rural,Charter,Low,76.33919022318011,10094.797342632828
3554,3,Bachelors,Performance-Based,43000,4255.8638704879595,5.498815077493504,8.458668796819309,Stayed,285,Rural,Private,Low,91.33033374656267,10363.73251011699
3554,13,Bachelors,Traditional,53000,0.0,9.522442259057447,5.334469854074635,Stayed,58,Urban,Public,Medium,66.90787624148786,9422.682722159723
3555,28,Masters,Performance-Based,73000,3334.875308353463,2.9419818750159585,6.639273453444337,Left,77,Rural,Private,Low,70.87047068238171,11744.641273441357
3555,28,Masters,Performance-Based,73000,6397.481498538829,7.220366124155904,7.177208232615968,Stayed,29,Urban,Private,Medium,63.99361310081195,11248.23963410431
3555,12,Masters,Traditional,57000,0.0,8.589139934174437,3.7259154751266217,Stayed,223,Suburban,Private,Low,76.86260190374513,8674.752482108306
3555,4,Bachelors,Traditional,44000,0.0,6.409481465658261,5.819891510705222,Stayed,77,Rural,Private,Low,70.87047068238171,11744.641273441357
3555,20,Masters,Performance-Based,65000,6525.934120020063,10.0,5.565049603085548,Stayed,271,Suburban,Private,High,84.41273289066116,10036.836758379104
3556,9,Masters,Traditional,54000,0.0,3.645019673457262,2.9360602931125537,Stayed,157,Rural,Charter,Low,88.65774511144757,9785.939280090884
3556,6,Masters,Performance-Based,51000,1936.062971589548,4.7922700567116525,6.819217257269745,Stayed,166,Rural,Private,High,74.12780926936499,9558.060800933554
3556,15,Bachelors,Traditional,55000,0.0,6.2063636613678055,4.67223444757161,Stayed,277,Suburban,Charter,High,71.9905969557347,10471.229116217131
3556,30,Masters,Performance-Based,75000,3308.21210632953,7.664172697346155,8.572764003506839,Stayed,238,Rural,Charter,Medium,71.86454314769428,9230.888911540349
3556,16,Masters,Performance-Based,61000,3797.612593797142,6.199631275439212,6.116658821434723,Stayed,95,Urban,Public,Low,66.07891846867842,12358.880241442574
3557,29,Masters,Traditional,74000,0.0,6.35275044100183,5.397134991262095,Stayed,53,Urban,Charter,Low,63.23077999694041,11715.319246404038
3557,4,Doctorate,Traditional,54000,0.0,9.57872244959913,2.309898018957397,Left,201,Urban,Charter,Low,73.57787360348283,11852.355095063283
3557,3,Masters,Performance-Based,48000,2946.200595298404,7.023462267767864,6.350495626976795,Stayed,68,Urban,Private,Low,80.03532897892023,10025.18480156359
3557,30,Masters,Traditional,75000,0.0,8.128904101971452,3.5050129803426264,Stayed,170,Rural,Public,Low,62.4626383564251,8848.36351871064
3557,25,Masters,Performance-Based,70000,8454.669924699407,1.8686568878656065,4.72227388911497,Stayed,86,Urban,Private,Medium,64.98242956415463,10300.787572952415
3558,9,Masters,Traditional,54000,0.0,7.391067624476018,5.653066736993685,Stayed,184,Urban,Charter,Low,74.82472415243186,10406.927271734447
3558,16,Bachelors,Performance-Based,56000,4391.240475782842,5.856512266116941,9.480973035843963,Stayed,178,Urban,Public,High,84.53534077157317,10622.500309087072
3558,8,Bachelors,Traditional,48000,0.0,6.018491604197381,4.533310264366276,Stayed,84,Urban,Private,Low,64.81729781726352,8948.489956638477
3558,15,Bachelors,Performance-Based,55000,5936.364371878933,9.397806992845577,6.446672529261567,Left,120,Urban,Private,Low,77.51933032686775,10135.036962820217
3558,8,Bachelors,Performance-Based,48000,5110.863241244956,7.718884469158489,9.541697462227289,Stayed,248,Urban,Charter,High,63.46670767426288,9593.909227914015
3559,20,Doctorate,Performance-Based,70000,3193.3020263564304,5.226413895895633,9.129408711654825,Stayed,117,Urban,Charter,High,69.65288230294756,13102.303951045045
3559,24,Masters,Traditional,69000,0.0,6.28375362164263,2.235640805134759,Stayed,200,Rural,Public,Low,58.57029702169377,7234.400538071328
3559,2,Bachelors,Traditional,42000,0.0,7.467444481525698,4.86471799215048,Stayed,208,Suburban,Public,Low,75.1378595091221,8272.018460640367
3559,16,Masters,Performance-Based,61000,3281.061660852499,5.609407281993731,6.2737017179155385,Stayed,128,Urban,Private,Medium,64.33702270397228,11372.102919996878
3559,7,Masters,Traditional,52000,0.0,5.656414042465513,6.673836061610136,Stayed,6,Rural,Charter,Medium,67.6586304305082,10234.654766617565
3560,22,Bachelors,Traditional,62000,0.0,6.520185345540048,3.640883509823661,Left,102,Rural,Public,Medium,65.79354677234642,8801.249954092455
3560,21,Bachelors,Traditional,61000,0.0,7.875597206780258,5.825237462558208,Left,213,Urban,Private,Medium,79.54001763493203,9522.10390626718
3560,15,Masters,Traditional,60000,0.0,5.791379392697483,6.189082457095031,Stayed,64,Urban,Private,High,58.037933759193294,10803.423444197882
3560,3,Bachelors,Traditional,43000,0.0,5.891414518957689,2.912855792112824,Stayed,185,Rural,Private,Medium,67.7653721467415,8487.298509431394
3560,3,Masters,Performance-Based,48000,4893.59139546228,10.0,5.355620892639056,Stayed,179,Urban,Private,High,67.35343166762044,16157.761616910477
3561,4,Bachelors,Traditional,44000,0.0,5.244030175428803,3.4344363911550477,Stayed,184,Urban,Charter,Low,74.82472415243186,10406.927271734447
3561,16,Doctorate,Performance-Based,66000,6902.068468269381,3.809833605729003,7.235637842267218,Stayed,4,Rural,Public,High,85.23029856408026,11220.74053086693
3561,1,Bachelors,Traditional,41000,0.0,6.225053120302605,6.508921789039601,Stayed,276,Rural,Private,High,74.6210347426327,5577.72938198423
3561,24,Masters,Traditional,69000,0.0,5.969768990304374,5.165805883647593,Stayed,291,Rural,Private,Low,67.91877749642725,10143.132474438786
3561,1,Masters,Traditional,46000,0.0,5.617936703404938,6.874190199083177,Stayed,122,Suburban,Private,Low,60.906125452052606,13510.68168488641
3562,9,Bachelors,Traditional,49000,0.0,7.1551953676605455,6.531729244019406,Stayed,275,Urban,Private,Low,60.18491348952049,11658.81116236698
3562,11,Bachelors,Traditional,51000,0.0,6.872813231618472,5.301106685915235,Stayed,207,Rural,Public,Medium,75.1503526720866,8815.21215152226
3562,27,Doctorate,Traditional,77000,0.0,8.419006841023023,7.619715168814736,Stayed,284,Urban,Public,Low,57.62184501173151,14541.38571560879
3562,27,Doctorate,Traditional,77000,0.0,3.4302041892062793,4.96740132463129,Stayed,31,Urban,Charter,Low,63.98293387770603,9975.50645430617
3562,19,Masters,Performance-Based,64000,8178.54471106327,6.609553090213291,5.090756732668103,Stayed,147,Urban,Private,High,57.63049289121918,10733.196492193696
3563,9,Masters,Traditional,54000,0.0,7.200320712871939,6.889573721395764,Stayed,51,Rural,Charter,Low,73.24083969394795,10621.81513119601
3563,28,Bachelors,Traditional,68000,0.0,6.531889444000559,4.239144130742357,Stayed,275,Urban,Private,Low,60.18491348952049,11658.81116236698
3563,15,Bachelors,Traditional,55000,0.0,7.390702654509957,5.877939164725398,Stayed,227,Urban,Charter,High,70.64280019095463,6744.915124233675
3563,28,Doctorate,Performance-Based,78000,6279.20980584345,7.104133117819833,6.886217130982457,Stayed,147,Urban,Private,High,57.63049289121918,10733.196492193696
3563,2,Masters,Traditional,47000,0.0,8.476957988570492,3.914842459300095,Stayed,167,Urban,Private,Low,78.2206015999449,11228.33340008685
3564,20,Bachelors,Traditional,60000,0.0,7.363455563126131,6.572598811999302,Stayed,182,Suburban,Private,High,61.42842443583717,8088.919118799148
3564,8,Bachelors,Traditional,48000,0.0,6.757481623501635,7.699910349352368,Left,25,Rural,Public,Low,64.55617275474818,7987.965237000596
3564,13,Bachelors,Traditional,53000,0.0,5.974118878099697,5.573992835489721,Stayed,280,Urban,Charter,High,66.14686403138239,12287.508086413858
3564,5,Masters,Traditional,50000,0.0,4.430703907221483,3.9982533194662295,Stayed,42,Suburban,Charter,Low,71.7136828118997,10487.374422983825
3564,29,Bachelors,Traditional,69000,0.0,4.503708952889392,6.533816976669607,Stayed,68,Urban,Private,Low,80.03532897892023,10025.18480156359
3565,22,Bachelors,Performance-Based,62000,2869.608074855929,2.3218114547814603,7.455369533648311,Stayed,289,Urban,Private,Low,72.80991867735032,11660.671633088492
3565,13,Bachelors,Performance-Based,53000,7603.07503393072,8.164331009472145,8.2232584601506,Stayed,129,Rural,Charter,Low,70.99651365087641,12116.848973699176
3565,1,Bachelors,Performance-Based,41000,4855.825397416731,5.5147835935514955,6.745183404976736,Stayed,242,Suburban,Private,Low,68.85263558533102,7740.586290684763
3565,1,Masters,Performance-Based,46000,4191.6209898299485,5.070890286854518,8.311762090808443,Stayed,85,Rural,Charter,Low,61.91506397106812,8481.734676892604
3565,3,Doctorate,Traditional,53000,0.0,9.099326597150924,6.705785234792988,Stayed,121,Rural,Charter,Medium,77.91031947043047,14121.495849763975
3566,1,Masters,Traditional,46000,0.0,5.6137912831374095,5.53861685478798,Stayed,117,Urban,Charter,High,69.65288230294756,13102.303951045045
3566,8,Masters,Traditional,53000,0.0,5.510436044137673,4.547226935195106,Stayed,18,Rural,Public,Low,73.14247332595274,9379.466486813088
3566,11,Bachelors,Traditional,51000,0.0,7.091451504025495,4.169289570715431,Stayed,264,Urban,Public,High,59.756123586657104,9347.952935664318
3566,29,Masters,Performance-Based,74000,5350.838612351483,7.087586596210408,5.99607727191073,Stayed,87,Rural,Private,Low,79.15402117702074,10683.51195155432
3566,30,Bachelors,Traditional,70000,0.0,7.353685753965605,4.67969340820877,Left,160,Urban,Charter,Low,76.5655360863383,7604.244214822304
3567,17,Masters,Traditional,62000,0.0,7.057521399713835,5.7578169963221235,Stayed,247,Suburban,Charter,Low,65.25054688839043,11154.14425436108
3567,23,Bachelors,Traditional,63000,0.0,5.481731842818395,3.489653817449374,Stayed,127,Rural,Private,High,60.09463674869312,8070.153078839791
3567,21,Masters,Traditional,66000,0.0,7.945909301440146,4.0914396687542505,Stayed,258,Suburban,Charter,Low,62.92330534381219,9134.883624360758
3567,27,Masters,Traditional,72000,0.0,7.560987845784482,4.315010750814203,Stayed,165,Rural,Charter,High,79.63376129244321,9775.34390061834
3567,20,Bachelors,Traditional,60000,0.0,6.047008445488601,6.493759944228071,Left,198,Suburban,Charter,High,71.53725105945527,9619.322643832784
3568,15,Masters,Performance-Based,60000,1503.240711580314,5.246536171962478,8.502846154474536,Left,236,Rural,Charter,Low,76.33919022318011,10094.797342632828
3568,15,Bachelors,Traditional,55000,0.0,8.538028726924187,4.939951634073338,Stayed,202,Urban,Private,High,75.60784526368235,13818.83328094026
3568,11,Masters,Traditional,56000,0.0,6.612346593890688,6.415179306560159,Stayed,84,Urban,Private,Low,64.81729781726352,8948.489956638477
3568,28,Bachelors,Traditional,68000,0.0,9.691321702844483,1.7252826642307695,Stayed,122,Suburban,Private,Low,60.906125452052606,13510.68168488641
3568,21,Bachelors,Performance-Based,61000,6234.941712446049,5.303579260279442,3.9451441663796696,Stayed,158,Suburban,Charter,High,74.73832920911788,7929.515355161252
3569,12,Bachelors,Traditional,52000,0.0,7.935587407337869,5.527613642549534,Stayed,217,Urban,Public,Medium,62.27174785462428,11001.834375248762
3569,23,Masters,Performance-Based,68000,4552.745604990907,7.066502082868123,7.877692947724668,Stayed,130,Rural,Public,Medium,64.965243458838,6482.521027153771
3569,19,Bachelors,Performance-Based,59000,5663.339288893014,6.456164252129893,4.403930612429397,Left,46,Urban,Public,Low,62.801557916052914,10464.099874715273
3569,1,Bachelors,Traditional,41000,0.0,6.238971166438294,3.2535239616234404,Stayed,125,Rural,Charter,Low,75.8685709380027,11290.751899170295
3569,7,Bachelors,Traditional,47000,0.0,7.867049042330612,7.146601027014053,Stayed,87,Rural,Private,Low,79.15402117702074,10683.51195155432
3570,9,Bachelors,Traditional,49000,0.0,10.0,8.20279878465485,Stayed,249,Urban,Public,High,87.65454240281096,10742.291746742618
3570,13,Masters,Traditional,58000,0.0,8.254754731667735,4.380395261820703,Stayed,173,Urban,Private,Medium,69.22898290585896,6969.617875602895
3570,1,Masters,Traditional,46000,0.0,8.512603414203937,3.995979932366657,Stayed,8,Suburban,Public,High,77.67434729152909,8816.85722232834
3570,6,Masters,Traditional,51000,0.0,7.415074463379852,5.922327332121931,Stayed,126,Rural,Private,High,91.90455625809979,12737.263115064698
3570,14,Bachelors,Performance-Based,54000,9840.223139500113,6.862433242397628,6.544839923632118,Stayed,70,Rural,Charter,Low,63.54880245394876,8453.980432289067
3571,4,Bachelors,Traditional,44000,0.0,8.283989760829193,4.348634512490711,Stayed,89,Rural,Private,Low,64.70239796232961,11900.847676372101
3571,20,Bachelors,Traditional,60000,0.0,5.160819115014968,5.938215894424356,Stayed,84,Urban,Private,Low,64.81729781726352,8948.489956638477
3571,4,Bachelors,Traditional,44000,0.0,6.172526451646153,3.8459318716267346,Stayed,290,Suburban,Charter,Low,63.77300480179406,8287.832348182266
3571,2,Masters,Performance-Based,47000,7655.582674852496,8.018024054353187,4.499683472611137,Stayed,271,Suburban,Private,High,84.41273289066116,10036.836758379104
3571,24,Bachelors,Performance-Based,64000,6729.65020689795,10.0,5.930422217229146,Stayed,236,Rural,Charter,Low,76.33919022318011,10094.797342632828
3572,13,Masters,Performance-Based,58000,4607.122506134034,6.701406296623476,2.5090604125147946,Stayed,116,Urban,Private,Low,73.01547342333612,8503.026926886892
3572,22,Bachelors,Traditional,62000,0.0,7.916819722145069,2.4222138935141135,Stayed,273,Urban,Public,High,81.63163752154959,10653.854747528325
3572,4,Bachelors,Traditional,44000,0.0,5.543412680119248,6.684276061784264,Left,31,Urban,Charter,Low,63.98293387770603,9975.50645430617
3572,15,Bachelors,Traditional,55000,0.0,8.785489302109585,5.562291821127527,Stayed,249,Urban,Public,High,87.65454240281096,10742.291746742618
3572,7,Bachelors,Traditional,47000,0.0,7.4331785620069315,6.313427815893685,Stayed,197,Urban,Charter,Low,61.16142563798867,7925.5076913470875
3573,1,Bachelors,Performance-Based,41000,8990.426401970708,3.7807766921549857,6.674219106836619,Stayed,48,Urban,Public,High,80.57122226218915,7185.07245124689
3573,7,Bachelors,Traditional,47000,0.0,8.37351528416573,1.717587460111353,Stayed,7,Urban,Charter,Medium,85.79212815507391,12555.329791576849
3573,8,Bachelors,Traditional,48000,0.0,8.692612236207085,7.015896151490689,Stayed,49,Suburban,Public,High,73.43618289568461,8563.111557495127
3573,12,Masters,Performance-Based,57000,6355.081829696193,6.5301458089963065,7.095155807811528,Stayed,182,Suburban,Private,High,61.42842443583717,8088.919118799148
3573,16,Masters,Traditional,61000,0.0,6.904074439252853,4.85865536552444,Stayed,148,Rural,Private,Low,56.795433869157236,8120.240427345289
3574,28,Bachelors,Traditional,68000,0.0,6.554784454473022,5.574191630197086,Stayed,221,Urban,Charter,High,93.14658566673509,6661.189437757257
3574,9,Bachelors,Performance-Based,49000,5240.320493869988,8.214414203284093,5.98932364965665,Stayed,165,Rural,Charter,High,79.63376129244321,9775.34390061834
3574,15,Masters,Performance-Based,60000,3099.4305275003217,2.4148269398264843,8.216889727144403,Stayed,196,Urban,Private,Medium,73.85317379728836,11077.820087369317
3574,29,Masters,Performance-Based,74000,7493.700135928433,8.290204929993125,6.955117357732535,Stayed,86,Urban,Private,Medium,64.98242956415463,10300.787572952415
3574,8,Bachelors,Traditional,48000,0.0,7.6209028477194725,5.418483472951194,Stayed,266,Urban,Charter,Low,57.52216818035151,9183.849253956898
3575,14,Masters,Performance-Based,59000,5592.4688250775835,7.1134412725536205,7.41381455726348,Stayed,92,Suburban,Charter,High,79.68644990532889,10983.83834301301
3575,4,Bachelors,Traditional,44000,0.0,6.89613253240107,4.8691006358122095,Stayed,90,Rural,Charter,High,75.13267433113356,8846.192688675193
3575,26,Bachelors,Traditional,66000,0.0,8.501862807994453,5.841810415280228,Stayed,189,Rural,Public,High,61.532062819315954,13374.28327014513
3575,11,Bachelors,Performance-Based,51000,8070.61660122312,5.676840433839814,4.8843374362925776,Stayed,45,Suburban,Charter,Medium,55.214780096325725,9057.923388763355
3575,26,Bachelors,Traditional,66000,0.0,7.41334702008898,5.286933112672753,Stayed,152,Urban,Public,High,73.46448209496975,11910.284641002476
3576,28,Doctorate,Traditional,78000,0.0,7.632911265918625,6.2296073303960675,Stayed,101,Suburban,Private,High,55.84629257949586,6811.144682411266
3576,27,Bachelors,Traditional,67000,0.0,8.104898850025355,4.106351203930408,Stayed,270,Rural,Charter,Medium,71.30740577286092,9296.973031917383
3576,20,Masters,Traditional,65000,0.0,7.656666711219168,5.525822317588059,Stayed,275,Urban,Private,Low,60.18491348952049,11658.81116236698
3576,10,Masters,Performance-Based,55000,7174.3507138986715,4.111535691829571,6.382016306096858,Left,64,Urban,Private,High,58.037933759193294,10803.423444197882
3576,23,Bachelors,Performance-Based,63000,6820.02794174419,4.267845490675642,5.684664029953742,Stayed,106,Urban,Public,Medium,74.04050856814538,11245.699864694998
3577,23,Doctorate,Traditional,73000,0.0,7.020029498173377,6.457866488828206,Stayed,126,Rural,Private,High,91.90455625809979,12737.263115064698
3577,8,Bachelors,Traditional,48000,0.0,7.818957755945176,4.612105532235109,Stayed,121,Rural,Charter,Medium,77.91031947043047,14121.495849763975
